,message_arrived,message_sent,processing_start_time,processing_end_time,processing_delay,network_delay,overall_delay
0,1557911225.2270064,1557911223.7843273,1557911225.247078,1557911225.635538,0.3884601593017578,1.4426791667938232,1.831139326095581
1,1557911225.2452352,1557911224.7908175,1557911225.670925,1557911226.052618,0.38169312477111816,0.45441770553588867,0.8361108303070068
2,1557911225.8689413,1557911225.8029509,1557911226.087179,1557911226.419832,0.3326530456542969,0.06599044799804688,0.39864349365234375
3,1557911226.916519,1557911226.8155775,1557911226.955055,1557911227.301875,0.3468201160430908,0.10094141960144043,0.44776153564453125
4,1557911227.927674,1557911227.8212914,1557911227.968329,1557911228.385656,0.4173271656036377,0.10638260841369629,0.523709774017334
5,1557911228.9511573,1557911228.834974,1557911228.989017,1557911229.3628,0.3737828731536865,0.11618328094482422,0.48996615409851074
6,1557911229.956728,1557911229.8463233,1557911229.99645,1557911230.3332179,0.33676791191101074,0.11040472984313965,0.4471726417541504
7,1557911230.9570336,1557911230.857699,1557911230.997282,1557911231.382537,0.3852548599243164,0.099334716796875,0.4845895767211914
8,1557911231.9664686,1557911231.8693562,1557911232.0050118,1557911232.4042768,0.3992650508880615,0.09711241722106934,0.49637746810913086
9,1557911232.9854748,1557911232.8821585,1557911233.024266,1557911233.405828,0.3815619945526123,0.1033163070678711,0.4848783016204834
10,1557911234.0190766,1557911233.8953044,1557911234.0549269,1557911234.434884,0.3799571990966797,0.12377214431762695,0.5037293434143066
11,1557911235.0036345,1557911234.9067824,1557911235.0432901,1557911235.377024,0.33373379707336426,0.09685206413269043,0.4305858612060547
12,1557911236.0626452,1557911235.9182832,1557911236.01178,1557911236.349251,0.33747100830078125,0.1443619728088379,0.48183298110961914
13,1557911237.0419235,1557911236.9302113,1557911237.139168,1557911237.5128381,0.3736701011657715,0.11171221733093262,0.4853823184967041
14,1557911238.2713888,1557911237.942652,1557911238.30912,1557911238.645682,0.3365621566772461,0.3287367820739746,0.6652989387512207
15,1557911239.0746946,1557911238.9549685,1557911239.114434,1557911239.516785,0.40235090255737305,0.11972618103027344,0.5220770835876465
16,1557911240.0145993,1557911239.9653618,1557911240.10941,1557911240.508371,0.39896106719970703,0.04923748970031738,0.4481985569000244
17,1557911241.1409185,1557911240.976716,1557911241.177602,1557911241.562283,0.38468098640441895,0.16420245170593262,0.5488834381103516
18,1557911242.1087327,1557911241.9880304,1557911242.147567,1557911242.484447,0.3368799686431885,0.12070226669311523,0.4575822353363037
19,1557911243.10153,1557911242.9995522,1557911243.1414769,1557911243.474908,0.3334312438964844,0.10197782516479492,0.4354090690612793
20,1557911244.120034,1557911244.0115006,1557911244.160774,1557911244.4977741,0.33700013160705566,0.10853338241577148,0.44553351402282715
21,1557911245.1387641,1557911245.0239265,1557911245.175966,1557911245.613548,0.43758201599121094,0.114837646484375,0.5524196624755859
22,1557911246.1490195,1557911246.035396,1557911246.186576,1557911246.5230598,0.3364839553833008,0.11362338066101074,0.4501073360443115
23,1557911247.0952125,1557911247.0476072,1557911247.135134,1557911247.470268,0.33513402938842773,0.047605276107788086,0.3827393054962158
24,1557911248.1496356,1557911248.0530312,1557911248.188468,1557911248.580618,0.3921499252319336,0.0966043472290039,0.4887542724609375
25,1557911249.1324124,1557911249.0655284,1557911249.2275698,1557911249.565449,0.3378791809082031,0.06688404083251953,0.40476322174072266
26,1557911250.2138019,1557911250.0779338,1557911250.30996,1557911250.746606,0.4366462230682373,0.13586807250976562,0.5725142955780029
27,1557911251.1918044,1557911251.0891488,1557911251.232468,1557911251.565341,0.3328731060028076,0.10265564918518066,0.4355287551879883
28,1557911252.4210465,1557911252.1015675,1557911252.457684,1557911252.8077528,0.3500688076019287,0.31947898864746094,0.6695477962493896
29,1557911253.166747,1557911253.1132047,1557911253.206767,1557911253.560804,0.354036808013916,0.053542375564575195,0.4075791835784912
30,1557911254.225821,1557911254.1253998,1557911254.2651381,1557911254.613378,0.3482398986816406,0.10042119026184082,0.44866108894348145
31,1557911255.2618012,1557911255.1369984,1557911255.298477,1557911255.723809,0.42533206939697266,0.12480282783508301,0.5501348972320557
32,1557911256.2619815,1557911256.151675,1557911256.3015609,1557911256.6865098,0.3849489688873291,0.1103065013885498,0.4952554702758789
33,1557911257.2658892,1557911257.164505,1557911257.305531,1557911257.702191,0.39666008949279785,0.10138416290283203,0.4980442523956299
34,1557911258.2968779,1557911258.1773028,1557911258.333764,1557911258.66671,0.3329458236694336,0.11957502365112305,0.45252084732055664
35,1557911259.298659,1557911259.1887047,1557911259.335578,1557911259.669171,0.33359313011169434,0.1099543571472168,0.44354748725891113
36,1557911260.262032,1557911260.1990824,1557911260.302559,1557911260.713696,0.41113710403442383,0.06294965744018555,0.4740867614746094
37,1557911261.3097105,1557911261.2099936,1557911261.348907,1557911261.769759,0.4208519458770752,0.0997169017791748,0.52056884765625
38,1557911262.279928,1557911262.2233634,1557911262.377372,1557911262.7665439,0.389171838760376,0.0565645694732666,0.4457364082336426
39,1557911263.3398602,1557911263.2366648,1557911263.3792288,1557911263.774472,0.39524316787719727,0.1031954288482666,0.49843859672546387
40,1557911264.356761,1557911264.2489705,1557911264.396389,1557911264.751388,0.3549990653991699,0.10779047012329102,0.46278953552246094
41,1557911265.3693945,1557911265.26221,1557911265.40935,1557911265.742922,0.3335721492767334,0.10718464851379395,0.44075679779052734
42,1557911266.5902753,1557911266.2752068,1557911266.6256769,1557911267.018472,0.3927950859069824,0.31506848335266113,0.7078635692596436
43,1557911267.393226,1557911267.2866626,1557911267.4319198,1557911267.7666302,0.33471035957336426,0.10656332969665527,0.44127368927001953
44,1557911268.352026,1557911268.297785,1557911268.393721,1557911268.8073142,0.413593053817749,0.05424094200134277,0.4678339958190918
45,1557911269.421042,1557911269.3088892,1557911269.512465,1557911269.988216,0.4757509231567383,0.1121528148651123,0.5879037380218506
46,1557911270.426083,1557911270.3196454,1557911270.469918,1557911270.8510869,0.38116884231567383,0.10643768310546875,0.4876065254211426
47,1557911271.4596055,1557911271.3307288,1557911271.499546,1557911271.834586,0.3350398540496826,0.1288766860961914,0.463916540145874
48,1557911272.6906645,1557911272.3419785,1557911272.705358,1557911273.088486,0.38312792778015137,0.34868597984313965,0.731813907623291
49,1557911273.4656289,1557911273.346581,1557911273.505699,1557911273.8945599,0.38886094093322754,0.11904788017272949,0.507908821105957
50,1557911274.5347679,1557911274.3579795,1557911274.571239,1557911274.9886642,0.41742515563964844,0.176788330078125,0.5942134857177734
51,1557911275.4964714,1557911275.370152,1557911275.530867,1557911275.873608,0.3427410125732422,0.12631940841674805,0.46906042098999023
52,1557911276.5823467,1557911276.382142,1557911276.505866,1557911276.848998,0.34313201904296875,0.20020461082458496,0.5433366298675537
53,1557911277.7656019,1557911277.3936276,1557911277.8581722,1557911278.274684,0.41651177406311035,0.37197422981262207,0.7884860038757324
54,1557911278.6287322,1557911278.4061036,1557911278.6272721,1557911279.0192778,0.39200568199157715,0.22262859344482422,0.6146342754364014
55,1557911279.4731426,1557911279.4170725,1557911279.57052,1557911279.9178288,0.347308874130249,0.05607008934020996,0.403378963470459
56,1557911280.7595274,1557911280.4294033,1557911280.796429,1557911281.225628,0.4291989803314209,0.3301241397857666,0.7593231201171875
57,1557911281.495337,1557911281.4416096,1557911281.534675,1557911281.8811538,0.3464789390563965,0.05372738838195801,0.4002063274383545
58,1557911282.5544145,1557911282.4544446,1557911282.595587,1557911282.927463,0.3318760395050049,0.09996986389160156,0.43184590339660645
59,1557911283.5719328,1557911283.4660935,1557911283.612607,1557911283.966467,0.35385990142822266,0.10583925247192383,0.4596991539001465
60,1557911284.528761,1557911284.4771426,1557911284.566866,1557911284.954851,0.3879849910736084,0.051618337631225586,0.439603328704834
61,1557911285.6508448,1557911285.4911995,1557911285.686789,1557911286.069533,0.38274407386779785,0.15964531898498535,0.5423893928527832
62,1557911286.6061823,1557911286.504856,1557911286.645799,1557911287.036859,0.39106011390686035,0.10132622718811035,0.4923863410949707
63,1557911287.5830064,1557911287.516568,1557911287.622792,1557911287.9570231,0.3342311382293701,0.06643843650817871,0.40066957473754883
64,1557911288.6250849,1557911288.5281231,1557911288.719351,1557911289.107483,0.38813185691833496,0.09696173667907715,0.4850935935974121
65,1557911289.6385546,1557911289.5385966,1557911289.678062,1557911290.108152,0.43008995056152344,0.09995794296264648,0.5300478935241699
66,1557911290.6564994,1557911290.5507374,1557911290.6962152,1557911291.032979,0.336763858795166,0.10576200485229492,0.44252586364746094
67,1557911291.6158593,1557911291.563638,1557911291.655994,1557911292.077124,0.4211301803588867,0.05222129821777344,0.47335147857666016
68,1557911292.7413075,1557911292.576363,1557911292.7729778,1557911293.105807,0.33282923698425293,0.16494441032409668,0.4977736473083496
69,1557911293.6434278,1557911293.5877945,1557911293.68244,1557911294.016941,0.3345010280609131,0.0556333065032959,0.390134334564209
70,1557911294.9250386,1557911294.5999193,1557911294.9616652,1557911295.3049788,0.34331369400024414,0.3251192569732666,0.6684329509735107
71,1557911295.8107233,1557911295.6111255,1557911295.851608,1557911296.246606,0.39499807357788086,0.19959783554077148,0.5945959091186523
72,1557911296.761453,1557911296.623276,1557911296.859342,1557911297.195115,0.3357729911804199,0.13817691802978516,0.4739499092102051
73,1557911297.7875636,1557911297.6345446,1557911297.828114,1557911298.235116,0.40700197219848633,0.15301895141601562,0.560020923614502
74,1557911298.7023735,1557911298.6471975,1557911298.7429152,1557911299.078017,0.335101842880249,0.0551760196685791,0.3902778625488281
75,1557911299.7465243,1557911299.6589553,1557911299.840873,1557911300.211647,0.3707740306854248,0.08756899833679199,0.4583430290222168
76,1557911300.8446472,1557911300.6711025,1557911300.88496,1557911301.265311,0.38035106658935547,0.17354464530944824,0.5538957118988037
77,1557911301.787807,1557911301.6822398,1557911301.8274632,1557911302.2192302,0.3917670249938965,0.10556721687316895,0.49733424186706543
78,1557911302.748417,1557911302.6942484,1557911302.790824,1557911303.176293,0.3854689598083496,0.0541684627532959,0.4396374225616455
79,1557911303.8526065,1557911303.7061336,1557911303.889992,1557911304.276531,0.3865389823913574,0.14647293090820312,0.5330119132995605
80,1557911304.7937052,1557911304.7169476,1557911304.890891,1557911305.259743,0.368851900100708,0.07675766944885254,0.44560956954956055
81,1557911305.900936,1557911305.7294238,1557911305.9373949,1557911306.281781,0.34438610076904297,0.17151212692260742,0.5158982276916504
82,1557911306.8446605,1557911306.7411554,1557911306.885028,1557911307.2176108,0.332582950592041,0.10350513458251953,0.43608808517456055
83,1557911307.8821836,1557911307.7547376,1557911307.9196448,1557911308.310453,0.39080810546875,0.12744593620300293,0.5182540416717529
84,1557911309.0927355,1557911308.7666574,1557911309.128225,1557911309.525515,0.3972899913787842,0.3260781764984131,0.7233681678771973
85,1557911309.9233644,1557911309.778956,1557911309.958865,1557911310.328066,0.3692011833190918,0.1444084644317627,0.5136096477508545
86,1557911310.8498929,1557911310.790648,1557911310.888435,1557911311.224996,0.3365612030029297,0.05924487113952637,0.39580607414245605
87,1557911311.9141994,1557911311.8014545,1557911311.9531732,1557911312.335601,0.3824279308319092,0.11274480819702148,0.49517273902893066
88,1557911312.9292927,1557911312.8152983,1557911312.967472,1557911313.358534,0.39106202125549316,0.11399435997009277,0.5050563812255859
89,1557911313.902278,1557911313.8294473,1557911313.9420009,1557911314.339673,0.397672176361084,0.0728306770324707,0.4705028533935547
90,1557911314.9388845,1557911314.8424609,1557911315.039443,1557911315.411803,0.3723599910736084,0.09642362594604492,0.4687836170196533
91,1557911316.1753225,1557911315.854976,1557911316.2132561,1557911316.547153,0.3338968753814697,0.3203465938568115,0.6542434692382812
92,1557911316.9912643,1557911316.8663044,1557911317.0306811,1557911317.36526,0.3345787525177002,0.12495994567871094,0.45953869819641113
93,1557911317.9458275,1557911317.8776195,1557911317.982731,1557911318.317312,0.3345808982849121,0.06820797920227051,0.4027888774871826
94,1557911319.01352,1557911318.8897367,1557911319.109092,1557911319.4427571,0.333665132522583,0.12378334999084473,0.45744848251342773
95,1557911320.0149126,1557911319.9016993,1557911320.05505,1557911320.427865,0.3728151321411133,0.11321330070495605,0.48602843284606934
96,1557911321.0409172,1557911320.9129012,1557911321.07582,1557911321.40998,0.33416008949279785,0.12801599502563477,0.4621760845184326
97,1557911322.0480213,1557911321.9257624,1557911322.296382,1557911322.728227,0.43184494972229004,0.12225890159606934,0.5541038513183594
98,1557911323.105429,1557911322.937885,1557911323.141871,1557911323.477973,0.3361020088195801,0.16754388809204102,0.5036458969116211
99,1557911324.024461,1557911323.9497292,1557911324.063574,1557911324.410546,0.3469719886779785,0.07473182678222656,0.4217038154602051
100,1557911325.0565026,1557911324.9617186,1557911325.095992,1557911325.568732,0.47273993492126465,0.09478402137756348,0.5675239562988281
101,1557911326.0930614,1557911325.9739578,1557911326.134157,1557911326.471517,0.337360143661499,0.11910367012023926,0.4564638137817383
102,1557911327.1244369,1557911326.9868925,1557911327.1607552,1557911327.494931,0.33417582511901855,0.1375443935394287,0.47172021865844727
103,1557911328.0715966,1557911327.9991949,1557911328.111279,1557911328.520644,0.4093649387359619,0.07240176200866699,0.4817667007446289
104,1557911329.3584864,1557911329.0131896,1557911329.3947608,1557911329.769578,0.3748171329498291,0.34529685974121094,0.72011399269104
105,1557911330.0885508,1557911330.0258546,1557911330.128283,1557911330.6134539,0.485170841217041,0.06269621849060059,0.5478670597076416
106,1557911331.1445386,1557911331.0372741,1557911331.183983,1557911331.566294,0.3823108673095703,0.10726451873779297,0.4895753860473633
107,1557911332.1578288,1557911332.048424,1557911332.196983,1557911332.563792,0.3668088912963867,0.1094048023223877,0.4762136936187744
108,1557911333.2026956,1557911333.059877,1557911333.241062,1557911333.708916,0.46785402297973633,0.14281868934631348,0.6106727123260498
109,1557911334.1441932,1557911334.0717778,1557911334.1853108,1557911334.6374118,0.4521009922027588,0.07241535186767578,0.5245163440704346
110,1557911335.2663195,1557911335.0845053,1557911335.3027802,1557911335.721019,0.41823887825012207,0.18181419372558594,0.600053071975708
111,1557911336.3783321,1557911336.097054,1557911336.416039,1557911336.749514,0.33347511291503906,0.281278133392334,0.614753246307373
112,1557911337.2751448,1557911337.1080432,1557911337.3103108,1557911337.693886,0.3835752010345459,0.16710162162780762,0.5506768226623535
113,1557911338.3363545,1557911338.1196067,1557911338.372255,1557911338.765568,0.393312931060791,0.21674776077270508,0.6100606918334961
114,1557911339.3699374,1557911339.1303794,1557911339.298341,1557911339.632552,0.3342108726501465,0.23955798149108887,0.5737688541412354
115,1557911340.3918195,1557911340.1423712,1557911340.428,1557911340.890128,0.4621279239654541,0.24944829940795898,0.7115762233734131
116,1557911341.4455528,1557911341.1539881,1557911341.408094,1557911341.743852,0.3357579708099365,0.2915647029876709,0.6273226737976074
117,1557911342.2329369,1557911342.1668308,1557911342.492291,1557911342.8276222,0.3353312015533447,0.06610608100891113,0.40143728256225586
118,1557911343.3075173,1557911343.1783214,1557911343.3427482,1557911343.745635,0.40288686752319336,0.1291959285736084,0.5320827960968018
119,1557911344.2619011,1557911344.1897185,1557911344.3014,1557911344.664675,0.36327505111694336,0.07218265533447266,0.435457706451416
120,1557911345.318531,1557911345.2010946,1557911345.357333,1557911345.73373,0.37639713287353516,0.11743640899658203,0.4938335418701172
121,1557911346.2737136,1557911346.2128296,1557911346.371885,1557911346.7591732,0.38728809356689453,0.06088399887084961,0.44817209243774414
122,1557911347.360647,1557911347.2253664,1557911347.397422,1557911347.788322,0.3908998966217041,0.13528060913085938,0.5261805057525635
123,1557911348.3144002,1557911348.237308,1557911348.353307,1557911348.684876,0.33156895637512207,0.07709217071533203,0.4086611270904541
124,1557911349.3463802,1557911349.2426345,1557911349.6456711,1557911349.989636,0.3439648151397705,0.10374569892883301,0.4477105140686035
125,1557911350.3253505,1557911350.2549677,1557911350.365465,1557911350.732713,0.3672480583190918,0.07038283348083496,0.43763089179992676
126,1557911351.3754318,1557911351.2680273,1557911351.415149,1557911351.798738,0.3835890293121338,0.10740447044372559,0.4909934997558594
127,1557911352.3893366,1557911352.280767,1557911352.430022,1557911352.82601,0.39598798751831055,0.10856962203979492,0.5045576095581055
128,1557911353.3491244,1557911353.2943356,1557911353.390508,1557911353.721731,0.3312230110168457,0.054788827896118164,0.38601183891296387
129,1557911354.4642427,1557911354.3059292,1557911354.5023699,1557911354.948454,0.44608402252197266,0.15831351280212402,0.6043975353240967
130,1557911355.4888847,1557911355.317974,1557911355.526027,1557911355.876945,0.3509180545806885,0.17091059684753418,0.5218286514282227
131,1557911356.6642466,1557911356.329418,1557911356.700231,1557911357.0328,0.332568883895874,0.33482861518859863,0.6673974990844727
132,1557911357.466705,1557911357.3420715,1557911357.559068,1557911357.954232,0.39516401290893555,0.1246335506439209,0.5197975635528564
133,1557911358.4593904,1557911358.3538704,1557911358.5570471,1557911358.891155,0.3341078758239746,0.10552000999450684,0.43962788581848145
134,1557911359.5072873,1557911359.3582847,1557911359.54346,1557911359.9187481,0.3752882480621338,0.1490025520324707,0.5242908000946045
135,1557911360.4127285,1557911360.3627925,1557911360.4557009,1557911360.831649,0.3759481906890869,0.04993605613708496,0.4258842468261719
136,1557911361.4652448,1557911361.3680556,1557911361.5614278,1557911362.003603,0.44217514991760254,0.09718918800354004,0.5393643379211426
137,1557911362.5076408,1557911362.3736234,1557911362.753718,1557911363.088187,0.3344690799713135,0.1340174674987793,0.4684865474700928
138,1557911363.4320722,1557911363.3803065,1557911363.533999,1557911363.9250221,0.3910231590270996,0.05176568031311035,0.44278883934020996
139,1557911364.4911616,1557911364.3852394,1557911364.531345,1557911364.908933,0.37758803367614746,0.10592222213745117,0.48351025581359863
140,1557911365.4844222,1557911365.3908734,1557911365.5245821,1557911365.9473288,0.4227466583251953,0.09354877471923828,0.5162954330444336
141,1557911366.5039165,1557911366.3959,1557911366.543899,1557911366.881187,0.33728790283203125,0.1080164909362793,0.44530439376831055
142,1557911367.4528902,1557911367.4019234,1557911367.491649,1557911367.88753,0.39588117599487305,0.050966739654541016,0.44684791564941406
143,1557911368.5674365,1557911368.4069502,1557911368.604666,1557911369.00575,0.40108394622802734,0.16048622131347656,0.5615701675415039
144,1557911369.4597847,1557911369.4123244,1557911369.725392,1557911370.0639439,0.33855175971984863,0.047460317611694336,0.38601207733154297
145,1557911370.5129035,1557911370.418374,1557911370.553757,1557911370.919064,0.365307092666626,0.09452939033508301,0.459836483001709
146,1557911371.529373,1557911371.4241164,1557911371.5699348,1557911371.992243,0.42230820655822754,0.10525655746459961,0.5275647640228271
147,1557911372.5425012,1557911372.4305065,1557911372.5816221,1557911372.916985,0.33536291122436523,0.11199474334716797,0.4473576545715332
148,1557911373.5544815,1557911373.43416,1557911373.5302901,1557911373.9173331,0.3870429992675781,0.12032151222229004,0.5073645114898682
149,1557911374.5403626,1557911374.4379928,1557911374.584182,1557911374.9768631,0.3926811218261719,0.10236978530883789,0.49505090713500977
150,1557911375.4934144,1557911375.4438136,1557911375.5325902,1557911375.8841689,0.3515787124633789,0.049600839614868164,0.40117955207824707
151,1557911376.6115015,1557911376.4480796,1557911376.861837,1557911377.240294,0.37845706939697266,0.1634218692779541,0.5418789386749268
152,1557911377.5109391,1557911377.452112,1557911377.551969,1557911377.883824,0.33185505867004395,0.05882716178894043,0.3906822204589844
153,1557911378.5481634,1557911378.4571333,1557911378.645895,1557911379.035506,0.38961100578308105,0.09103012084960938,0.48064112663269043
154,1557911379.5570526,1557911379.4621985,1557911379.5978642,1557911379.931723,0.3338589668273926,0.09485411643981934,0.4287130832672119
155,1557911380.5759015,1557911380.4674265,1557911380.672152,1557911381.0396311,0.3674790859222412,0.1084749698638916,0.4759540557861328
156,1557911381.5190365,1557911381.4724965,1557911381.5595849,1557911381.89343,0.3338451385498047,0.046540021896362305,0.380385160446167
157,1557911382.5689135,1557911382.4770687,1557911382.666524,1557911383.049878,0.38335394859313965,0.09184479713439941,0.47519874572753906
158,1557911383.8957276,1557911383.482242,1557911383.8279052,1557911384.2234929,0.395587682723999,0.4134855270385742,0.8090732097625732
159,1557911384.5396755,1557911384.4867964,1557911384.580262,1557911384.9134061,0.3331441879272461,0.05287909507751465,0.38602328300476074
160,1557911385.615402,1557911385.4913228,1557911385.6700199,1557911386.082169,0.41214919090270996,0.12407922744750977,0.5362284183502197
161,1557911386.5872822,1557911386.4963007,1557911386.627697,1557911386.9608948,0.33319783210754395,0.09098148345947266,0.4241793155670166
162,1557911387.6073992,1557911387.5013113,1557911387.646868,1557911388.026806,0.37993812561035156,0.10608792304992676,0.4860260486602783
163,1557911388.5554607,1557911388.5063207,1557911388.595513,1557911388.925399,0.32988595962524414,0.049139976501464844,0.379025936126709
164,1557911389.6665466,1557911389.5135338,1557911389.918786,1557911390.348095,0.4293088912963867,0.15301275253295898,0.5823216438293457
165,1557911390.5837982,1557911390.520249,1557911390.612243,1557911390.995281,0.3830380439758301,0.06354928016662598,0.44658732414245605
